observed,spl_thresh
270,0.24022782842096
271,0.239562769885996
272,0.238903750307974
273,0.238250756998521
274,0.237603777269269
275,0.236962798431845
276,0.236327807797884
277,0.235698792679011
278,0.235075740386859
279,0.234458638233056
280,0.233847473529234
281,0.23324223358702
282,0.232642905718046
283,0.232049477233942
284,0.231461935446336
285,0.230880267666861
286,0.230304461207143
287,0.229734503378816
288,0.229170381493508
289,0.228612082862847
290,0.228059594798466
291,0.227512904611993
292,0.22697199961506
293,0.226436867119294
294,0.225907494436327
295,0.225383868877788
296,0.224865977755306
297,0.224353808380514
298,0.22384734806504
299,0.223346584120512
300,0.222851503858563
301,0.222362080136079
302,0.221878227990974
303,0.221399848006417
304,0.220926840765579
305,0.220459106851633
306,0.219996546847747
307,0.219539061337095
308,0.219086550902844
309,0.218638916128168
310,0.218196057596236
311,0.217757875890219
312,0.217324271593286
313,0.216895145288611
314,0.216470397559363
315,0.216049928988714
316,0.21563364015983
317,0.215221431655889
318,0.214813204060057
319,0.214408857955506
320,0.214008293925405
321,0.213611412552929
322,0.213218114421244
323,0.212828300113523
324,0.212441870212937
325,0.212058725302657
326,0.211678765965851
327,0.211301892785692
328,0.210928006345352
329,0.210557007227999
330,0.210188796016804
331,0.20982327329494
332,0.209460339645576
333,0.209099895651882
334,0.208741841897029
335,0.20838607896419
336,0.208032507436535
337,0.207681027897233
338,0.207331540929455
339,0.206983947116373
340,0.206638147041158
341,0.206294041286978
342,0.205951530437007
343,0.205610515074413
344,0.205270895782368
345,0.204932573144044
346,0.20459544774261
347,0.204259420161238
348,0.203924390983097
349,0.203590260791358
350,0.203256930169194
351,0.202924299699773
352,0.202592269966268
353,0.202260741551848
354,0.201929615039682
355,0.201598791012946
356,0.201268170054807
357,0.200937652748437
358,0.200607139677005
359,0.200276531423683
360,0.199945728571643
361,0.199614631704054
362,0.199283141404085
363,0.198951158254911
364,0.198618582839701
365,0.198285315741623
366,0.197951257543852
367,0.197616308829558
368,0.197280370181907
369,0.196943342184075
370,0.196605125419231
371,0.196265620470546
372,0.19592472792119
373,0.195582348354334
374,0.195238382353149
375,0.194892730500806
376,0.194545293380475
377,0.194195971575327
378,0.193844665668532
379,0.193491276243263
380,0.193135703882689
381,0.192777849169979
382,0.192417612688307
383,0.192054895020844
384,0.191689596750758
385,0.191321618461221
386,0.190950860735402
387,0.190577224156476
388,0.190200609307609
389,0.189820916771974
390,0.189438047132742
391,0.189051900973083
392,0.188662378876169
393,0.188269381425169
394,0.187872809203254
395,0.187472562793594
396,0.187068542779363
397,0.18666064974373
398,0.186248784269865
399,0.185832846940937
400,0.185412738340121
